pl_hostname,pl_letter,pl_dens,pl_disc,pl_massj,pl_radj,pl_orbsmax,pl_orbper,st_bmvj,st_dist,st_lum,st_rad,st_spstr
HIP 78530,b,,2010,23.00000,,740.000000,,0.077,156.70,,,B9 V
Kepler-18,c,0.59000,2011,0.05400,0.490,0.075200,7.64159000,,,-0.031,1.11,
Kepler-18,d,0.27000,2011,0.05200,0.623,0.117200,14.85888000,,,-0.031,1.11,
Kepler-19,b,10.40000,2011,0.06400,0.197,,9.28699440,,2119.00,,0.85,
Kepler-20,b,6.50000,2011,0.02700,0.170,0.045370,3.69612190,,290.00,-0.149,0.94,
Kepler-20,c,2.91000,2011,0.05100,0.274,0.093000,10.85409200,,290.00,-0.149,0.94,
Kepler-20,d,4.07000,2011,0.06300,0.245,0.345300,77.61184000,,290.00,-0.149,0.94,
Kepler-20,f,,2011,0.04500,0.092,,19.57706000,,290.00,-0.149,0.94,
Kepler-21,b,6.40000,2012,0.01598,0.146,0.042717,2.78578000,0.518,113.00,0.715,1.90,F6 IV
Kepler-22,b,14.70000,2011,0.11300,0.212,0.849000,289.86230000,,190.00,-0.102,0.98,G5 V
Kepler-23,b,,2011,0.80000,0.170,0.075000,7.10730000,,800.00,0.362,1.55,
Kepler-23,d,,2014,,0.196,0.124000,15.27429900,,800.00,0.362,1.55,
Kepler-24,b,,2011,1.60000,0.214,0.080000,8.14530000,,1200.00,0.064,1.29,
Kepler-24,c,,2011,1.60000,0.250,0.106000,12.33350000,,1200.00,0.064,1.29,
Kepler-24,e,,2014,,0.248,0.138000,18.99835500,,1200.00,0.064,1.29,
Kepler-25,b,2.50000,2011,0.03020,0.242,,6.23850000,,,,1.31,
Kepler-25,c,0.90000,2011,0.07740,0.464,,12.72040000,,,,1.31,
Kepler-26,b,1.26000,2011,0.01611,0.248,,12.28000000,,,,0.51,
Kepler-26,e,,2014,,0.215,0.220000,46.82791500,,,,0.51,
Kepler-27,b,,2011,9.11000,0.357,0.118000,15.33480000,,,,0.59,
Kepler-1280,b,,2016,,0.167,,66.55790570,,1006.00,,1.32,
Kepler-1281,b,,2016,,0.146,,3.11602791,,1090.00,,0.83,
Kepler-1282,b,,2016,,0.138,,2.13194651,,1126.00,,0.89,
Kepler-1283,b,,2016,,0.170,,12.94609780,,1452.00,,1.25,
Kepler-1284,b,,2016,,0.108,,0.66407381,,852.00,,0.79,
Kepler-1285,b,,2016,,0.087,,14.79674580,,364.00,,1.28,
Kepler-1286,b,,2016,,0.192,,11.25402929,,1150.00,,0.98,
Kepler-1287,b,,2016,,0.137,,11.47685909,,1027.00,,0.94,
Kepler-1288,b,,2016,,0.100,,2.76122421,,715.00,,1.29,
Kepler-1289,b,,2016,,0.136,,7.99019627,,1059.00,,1.17,
Kepler-1290,b,,2016,,0.127,,4.69500134,,1321.00,,0.93,
Kepler-1291,b,,2016,,0.148,,8.63043276,,982.00,,0.80,
Kepler-1292,b,,2016,,0.162,,3.27646405,,1406.00,,0.93,
Kepler-1293,b,,2016,,0.087,,5.57654784,,770.00,,1.28,
Kepler-1294,b,,2016,,0.285,,115.68622580,,1120.00,,0.97,
Kepler-1295,b,,2016,,0.138,,3.81371974,,1257.00,,0.89,
Kepler-1296,b,,2016,,0.081,,8.38398650,,631.00,,0.83,
Kepler-1297,b,,2016,,0.087,,1.68189002,,996.00,,0.99,
Kepler-1298,b,,2016,,0.117,,7.12811928,,498.00,,2.00,
Kepler-1299,b,,2016,,0.266,,19.94008740,,1352.00,,0.91,
Kepler-1300,b,,2016,,0.122,,22.24190920,,757.00,,1.79,
Kepler-1301,b,,2016,,0.125,,9.08237046,,816.00,,0.81,
Kepler-1302,b,,2016,,0.128,,8.83922659,,727.00,,0.82,
Kepler-1303,b,,2016,,0.127,,7.56127224,,905.00,,1.00,
Kepler-1304,b,,2016,,0.204,,16.12888530,,682.00,,0.81,
Kepler-1305,b,,2016,,0.168,,13.56309720,,1343.00,,0.96,
Kepler-1306,b,,2016,,0.170,,16.29595382,,1130.00,,0.97,
Kepler-1307,b,,2016,,0.220,,18.01621096,,1396.00,,1.08,
Kepler-1186,b,,2016,,0.199,,16.07677615,,1112.00,,0.93,
Kepler-1187,b,,2016,,0.233,,18.87064068,,1029.00,,1.09,
Kepler-1188,b,,2016,,0.186,,17.13695430,,1202.00,,1.06,
Kepler-1189,b,,2016,,0.158,,3.78858982,,883.00,,1.16,
Kepler-1190,b,,2016,,0.119,,10.45843441,,384.00,,0.72,
Kepler-1191,b,,2016,,0.135,,5.60014851,,876.00,,0.81,
Kepler-1177,b,,2016,,0.170,,106.24754700,,829.00,,0.97,
Kepler-1178,b,,2016,,0.095,,31.80634000,,336.00,,0.75,
Kepler-1179,b,,2016,,0.118,,2.68505749,,454.00,,0.81,
Kepler-1181,b,,2016,,0.140,,4.89337519,,867.00,,1.30,
Kepler-1182,b,,2016,,0.215,,11.17394617,,1258.00,,1.05,
Kepler-1183,b,,2016,,0.252,,28.50571890,,1378.00,,0.99,
Kepler-1184,b,,2016,,0.239,,53.59910440,,1193.00,,1.07,
Kepler-1192,b,,2016,,0.211,,25.20347870,,1108.00,,0.83,
Kepler-1193,b,,2016,,0.118,,2.83265213,,695.00,,1.21,
Kepler-1194,b,,2016,,0.135,,16.22371307,,616.00,,0.92,
Kepler-1195,b,,2016,,0.186,,8.49642241,,812.00,,0.71,
Kepler-1196,b,,2016,,0.199,,66.18490310,,946.00,,0.97,
Kepler-1197,b,,2016,,0.112,,2.03231845,,505.00,,0.72,
Kepler-1198,b,,2016,,0.131,,7.68477160,,777.00,,0.90,
Kepler-1199,b,,2016,,0.103,,15.04471980,,540.00,,1.17,
Kepler-1200,b,,2016,,0.095,,1.11854972,,579.00,,0.70,
Kepler-1201,b,,2016,,0.204,,15.18725932,,1202.00,,1.24,
Kepler-1202,b,,2016,,0.262,,28.68513240,,1393.00,,1.04,
Kepler-1203,b,,2016,,0.095,,0.58800076,,269.00,,0.61,
Kepler-1204,b,,2016,,0.272,,85.73502850,,1282.00,,1.03,
Kepler-1205,b,,2016,,0.126,,1.07839035,,766.00,,0.81,
Kepler-1206,b,,2016,,0.146,,1.21699766,,807.00,,0.75,
Kepler-1207,b,,2016,,0.145,,13.68237119,,946.00,,1.06,
Kepler-160,b,,2014,,0.137,0.050000,4.30942700,,,,0.88,
Kepler-161,b,,2014,,0.189,0.054000,4.92135500,,,,0.81,
Kepler-161,c,,2014,,0.183,0.068000,7.06424000,,,,0.81,
Kepler-162,b,,2014,,0.112,0.069000,6.91979800,,,,0.96,
Kepler-163,b,,2014,,0.094,0.078000,7.81093700,,,,0.92,
Kepler-163,c,,2014,,0.202,0.152000,21.34726200,,,,0.92,
Kepler-164,b,,2014,,0.126,0.058000,5.03503000,,,,1.15,
Kepler-164,d,,2014,,0.219,0.187000,28.98676900,,,,1.15,
Kepler-165,b,,2014,,0.207,0.072000,8.18084800,,,,0.77,
Kepler-165,c,,2014,,0.199,0.110000,15.31299000,,,,0.77,
Kepler-166,c,,2014,,0.212,0.195000,34.26028100,,,,0.74,
Kepler-167,b,,2014,,0.144,0.048300,4.39316320,,330.00,-0.570,0.73,K4
Kepler-167,c,,2014,,0.138,0.068400,7.40611400,,330.00,-0.570,0.73,K4
Kepler-168,b,,2014,,0.130,0.056000,4.42539100,,,,1.11,
Kepler-169,b,,2014,,0.101,0.040000,3.25061900,,,,0.76,
Kepler-169,c,,2014,,0.108,0.062000,6.19546900,,,,0.76,
Kepler-169,d,,2014,,0.112,0.075000,8.34812500,,,,0.76,
Kepler-169,f,,2014,,0.230,0.359000,87.09019500,,,,0.76,
Kepler-170,b,,2014,,0.285,0.080000,7.93059200,,,,1.03,
Kepler-170,c,,2014,,0.255,0.131000,16.66586300,,,,1.03,
Kepler-171,c,,2014,,0.228,0.098000,11.46346200,,,,0.84,
Kepler-171,d,,2014,,0.169,0.223000,39.59551900,,,,0.84,
Kepler-172,b,,2014,,0.210,0.040000,2.94030900,,,,1.08,
Kepler-172,c,,2014,,0.255,0.068000,6.38899600,,,,1.08,
Kepler-172,e,,2014,,0.246,0.211000,35.11873600,,,,1.08,
Kepler-173,b,,2014,,0.115,0.048000,4.26374200,,,,0.95,
Kepler-27,c,,2011,13.80000,0.437,0.191000,31.33090000,,,,0.59,
Kepler-28,c,,2011,1.36000,0.303,0.081000,8.98580000,,,,0.70,
Kepler-29,b,0.65000,2011,0.01419,0.299,,10.33840000,,1400.00,,0.93,
Kepler-29,c,0.70000,2011,0.01259,0.280,,13.28840000,,1400.00,,0.93,
Kepler-30,c,1.88000,2012,2.01000,1.097,0.300000,60.32310500,,1400.00,,0.95,
Kepler-30,d,0.19000,2012,0.07300,0.785,0.500000,143.34394000,,1400.00,,0.95,
Kepler-31,b,,2011,,0.491,0.160000,20.86130000,,2100.00,,1.22,
Kepler-31,c,,2011,4.70000,0.473,0.260000,42.63180000,,2100.00,,1.22,
Kepler-32,b,,2011,4.10000,0.196,0.050000,5.90124000,,303.00,,0.53,M1 V
Kepler-32,c,,2011,0.50000,0.178,0.090000,8.75220000,,303.00,,0.53,M1 V
Kepler-32,d,,2012,,0.241,0.130000,22.78020000,,303.00,,0.53,M1 V
Kepler-32,f,,2012,,0.073,0.013000,0.74296000,,303.00,,0.53,M1 V
Kepler-33,b,,2011,,0.155,0.067700,5.66793000,,,0.556,1.82,
Kepler-33,c,,2011,,0.285,0.118900,13.17562000,,,0.556,1.82,
HIP 79431,b,,2009,,,0.360000,111.70000000,3.457,14.90,,,M3 V
HIP 91258,b,,2013,,,0.057000,5.05050000,0.808,44.46,-0.222,1.00,G5 V
HIP 97233,b,,2014,,,2.550000,1058.80000000,1.000,106.50,1.204,5.34,K0
HIP 105854,b,,2014,,,0.810000,184.20000000,1.190,84.60,1.670,,K2 III
HIP 116454,b,4.17000,2014,0.03700,0.226,0.090600,9.12050000,0.890,55.20,,0.72,K1
HR 810,b,,1999,,,0.910000,312.00000000,0.560,17.24,,,G0 V
HR 8799,b,,2008,7.00000,1.200,68.000000,170000.00000000,0.254,39.40,,,F0+ V ({lambda} Boo)...
HR 8799,c,,2008,10.00000,1.200,38.000000,69000.00000000,0.254,39.40,,,F0+ V ({lambda} Boo)...
HR 8799,e,,2010,,,14.500000,18000.00000000,0.254,39.40,,,F0+ V ({lambda} Boo)...
K2-3,c,,2015,,0.165,0.139900,24.64354000,1.350,42.00,,0.56,M0 V
KELT-2 A,b,,2012,1.52200,1.286,0.054960,4.11379120,0.516,124.22,,1.83,F8
KELT-6,b,,2014,,1.180,0.080000,7.84558210,,222.00,,1.53,F8
TrES-2,b,0.80000,2006,1.19700,1.247,0.036700,2.47061317,0.619,213.00,,1.00,G0 V
Kepler-1308,b,,2016,,0.046,,2.10433812,,73.00,,0.34,
Kepler-1310,b,,2016,,0.128,,0.67933627,,583.00,,0.88,
Kepler-1311,b,,2016,,0.111,,11.17269940,,705.00,,1.40,
Kepler-1311,c,,2016,,0.109,,2.53573424,,705.00,,1.40,
Kepler-1313,b,,2016,,0.157,,3.83309118,,187.00,,0.85,
Kepler-1314,b,,2016,,0.456,,5.42474928,,462.00,,0.59,
Kepler-398,d,,2016,,0.079,,6.83437001,,,,0.61,
Kepler-1315,b,,2016,,0.123,,0.84338011,,505.00,,0.75,
Kepler-1316,b,,2016,,0.316,,87.97321360,,753.00,,1.12,
Kepler-1318,b,,2016,,0.277,,213.25766300,,475.00,,0.70,
Kepler-1319,b,,2016,,0.120,,2.88676265,,114.00,,0.54,
Kepler-1320,b,,2016,,0.152,,0.86838653,,771.00,,0.74,
Kepler-401,d,,2016,,0.203,,184.25640500,,,,1.33,
Kepler-1321,b,,2016,,0.439,,11.12830484,,547.00,,0.53,
Kepler-1322,b,,2016,,0.144,,0.96286738,,1217.00,,0.87,
Kepler-1323,b,,2016,,0.136,,0.92990668,,530.00,,1.40,
Kepler-1324,b,,2016,,0.135,,4.11584468,,522.00,,0.73,
Kepler-1326,b,,2016,,0.373,,42.35142670,,910.00,,1.74,
Kepler-1327,b,,2016,,0.161,,14.88801098,,688.00,,1.03,
Kepler-1328,b,,2016,,0.087,,4.52158888,,630.00,,0.99,
Kepler-403,d,,2016,,0.127,,13.61159129,,,,1.33,
Kepler-1329,b,,2016,,0.194,,9.33646594,,624.00,,0.69,
Kepler-1331,b,,2016,,0.094,,0.78916165,,365.00,,0.69,
Kepler-1332,b,,2016,,0.122,,11.87456832,,515.00,,0.90,
Kepler-1333,b,,2016,,0.251,,109.64718420,,958.00,,0.92,
Kepler-1334,b,,2016,,0.204,,15.64591713,,1047.00,,0.91,
Kepler-1336,b,,2016,,0.177,,23.19868100,,822.00,,1.30,
Kepler-1336,c,,2016,,0.153,,5.77721211,,822.00,,1.30,
Kepler-1208,b,,2016,,0.207,,11.08507637,,877.00,,0.76,
Kepler-1209,b,,2016,,0.135,,25.36911600,,558.00,,1.38,
Kepler-1210,b,,2016,,0.152,,8.07124073,,1155.00,,0.92,
Kepler-1211,b,,2016,,0.227,,11.01816836,,1486.00,,0.94,
Kepler-1212,b,,2016,,0.191,,12.94130146,,1304.00,,1.15,
Kepler-1213,b,,2016,,0.106,,5.34982412,,685.00,,1.21,
Kepler-1214,b,,2016,,0.211,,18.82634264,,757.00,,0.80,
Kepler-1215,b,,2016,,0.109,,4.76703963,,701.00,,0.93,
Kepler-1216,b,,2016,,0.124,,4.37034536,,1124.00,,0.98,
Kepler-1217,b,,2016,,0.178,,2.03232507,,1363.00,,1.08,
Kepler-1218,b,,2016,,0.128,,22.92212660,,667.00,,1.10,
Kepler-1219,b,,2016,,0.189,,16.10467749,,622.00,,1.94,
Kepler-1220,b,,2016,,0.136,,7.42693741,,958.00,,0.99,
Kepler-1221,b,,2016,,0.168,,12.00096042,,909.00,,0.82,
Kepler-1222,b,,2016,,0.070,,1.91694425,,455.00,,0.80,
Kepler-1223,b,,2016,,0.109,,16.30125900,,455.00,,0.75,
Kepler-1225,b,,2016,,0.162,,7.01075434,,1241.00,,1.19,
Kepler-1226,b,,2016,,0.129,,17.29234530,,779.00,,1.02,
Kepler-1227,b,,2016,,0.204,,94.28875770,,667.00,,0.95,
Kepler-1228,b,,2016,,0.137,,0.57736958,,547.00,,0.74,
Kepler-1230,b,,2016,,0.242,,9.95661537,,1433.00,,1.08,
Kepler-1231,b,,2016,,0.127,,10.41725184,,948.00,,1.00,
Kepler-1232,b,,2016,,0.172,,26.78391830,,740.00,,0.89,
Kepler-1233,b,,2016,,0.232,,45.12630420,,1281.00,,1.25,
Kepler-1235,b,,2016,,0.070,,4.16055856,,533.00,,0.90,
Kepler-1236,b,,2016,,0.191,,31.05716180,,1078.00,,0.82,
Kepler-1237,b,,2016,,0.255,,84.57332260,,1121.00,,0.90,
Kepler-1239,b,,2016,,0.259,,5.19104016,,2511.00,,1.57,
Kepler-1240,b,,2016,,0.103,,4.86638150,,614.00,,0.96,
Kepler-173,c,,2014,,0.217,0.074000,8.00577700,,,,0.95,
Kepler-174,c,,2014,,0.133,0.214000,44.00052900,,,,0.62,
Kepler-174,d,,2014,,0.195,0.677000,247.35373000,,,,0.62,
Kepler-175,b,,2014,,0.228,0.105000,11.90351500,,,,1.01,
Kepler-176,b,,2014,,0.128,0.058000,5.43307400,,,,0.89,
Kepler-176,c,,2014,,0.232,0.102000,12.75971200,,,,0.89,
Kepler-176,d,,2014,,0.224,0.163000,25.75197400,,,,0.89,
Kepler-177,c,,2013,0.02400,0.633,,49.41200000,,,,1.07,
Kepler-178,b,,2014,,0.259,0.085000,9.57669400,,,,1.07,
Kepler-178,c,,2014,,0.257,0.142000,20.55280200,,,,1.07,
Kepler-179,b,,2014,,0.146,0.036000,2.73592600,,,,0.76,
Kepler-179,c,,2014,,0.178,0.064000,6.40013000,,,,0.76,
Kepler-180,b,,2014,,0.134,0.109000,13.81712400,,,,1.06,
Kepler-180,c,,2014,,0.269,0.229000,41.88577500,,,,1.06,
Kepler-181,b,,2014,,0.113,0.040000,3.13787300,,,,0.75,
Kepler-181,c,,2014,,0.178,0.049000,4.30214900,,,,0.75,
Kepler-182,b,,2014,,0.230,0.096000,9.82579200,,,,1.15,
Kepler-182,c,,2014,,0.306,0.157000,20.68434200,,,,1.15,
Kepler-183,b,,2014,,0.184,0.064000,5.68794500,,,,0.96,
Kepler-183,c,,2014,,0.203,0.103000,11.63707100,,,,0.96,
Kepler-184,b,,2014,,0.211,0.092000,10.68757600,,,,0.87,
Kepler-184,c,,2014,,0.176,0.141000,20.30300500,,,,0.87,
Kepler-184,d,,2014,,0.222,0.179000,29.02235800,,,,0.87,
Kepler-185,b,,2014,,0.104,0.026000,1.63290000,,,,0.81,
Kepler-185,c,,2014,,0.180,0.139000,20.72904200,,,,0.81,
Kepler-186,c,,2014,,0.112,0.045100,7.26730200,,172.00,-1.260,0.52,M1
HAT-P-7,b,0.62900,2008,1.68200,1.491,0.036760,2.20473720,,320.00,,1.84,
HAT-P-11,b,1.33000,2008,0.08100,0.422,0.053000,4.88781620,1.186,38.00,-0.585,0.75,K4
Kepler-5,b,0.40000,2009,2.11100,1.426,0.053800,3.54846570,,,,1.79,
Kepler-6,b,0.40000,2009,0.66800,1.304,0.048520,3.23469960,,,,1.39,
Kepler-7,b,0.14000,2009,0.44100,1.622,0.060670,4.88548920,,,,1.97,
Kepler-9,b,0.52400,2010,0.25200,0.842,0.140000,19.24000000,,650.00,,1.02,
Kepler-9,c,0.38300,2010,0.17100,0.823,0.225000,38.91000000,,650.00,,1.02,
Kepler-9,d,,2010,,0.146,0.027300,1.59285100,,650.00,,1.02,
Kepler-10,c,7.10000,2011,0.05400,0.210,,45.29430100,,173.00,,1.06,
Kepler-11,b,1.72000,2010,0.00600,0.161,0.091000,10.30390000,,613.00,,1.06,
Kepler-11,c,0.66000,2010,0.00900,0.256,0.107000,13.02410000,,613.00,,1.06,
Kepler-11,d,1.28000,2010,0.02300,0.278,0.155000,22.68450000,,613.00,,1.06,
Kepler-11,f,0.69000,2010,0.00600,0.222,0.250000,46.68880000,,613.00,,1.06,
Kepler-11,g,4.00000,2010,0.07900,0.297,0.466000,118.38070000,,613.00,,1.06,
Kepler-12,b,0.11000,2011,0.43200,1.754,0.055300,4.43796290,,600.00,,1.48,
KOI-13,b,3.60000,2011,9.28000,1.512,0.036410,1.76358800,,,,1.74,
Kepler-15,b,0.93000,2011,0.66000,0.960,0.057140,4.94278200,,,-0.087,0.99,
Kepler-16,b,0.96400,2011,0.33300,0.754,0.704800,228.77600000,,61.00,,0.65,
Kepler-17,b,1.35000,2011,2.45000,1.310,0.025910,1.48571080,,800.00,,1.05,G2 V
Kepler-33,d,,2011,,0.477,0.166200,21.77596000,,,0.556,1.82,
Kepler-33,e,,2011,,0.359,0.213800,31.78440000,,,0.556,1.82,
Kepler-33,f,,2011,,0.398,0.253500,41.02902000,,,0.556,1.82,
Kepler-34,b,0.61300,2011,0.22000,0.764,1.089600,288.82200000,,1499.00,0.173,1.16,
Kepler-35,b,0.41000,2011,0.12700,0.728,0.603470,131.45800000,,1645.00,-0.027,1.03,
Kepler-36,b,7.46000,2012,0.01400,0.133,0.115300,13.83989000,,470.00,0.462,1.63,
Kepler-36,c,0.89000,2012,0.02500,0.328,0.128300,16.23855000,,470.00,0.462,1.63,
Kepler-1337,b,,2016,,0.215,,24.40025490,,588.00,,0.67,
Kepler-1339,b,,2016,,0.063,,1.34155513,,267.00,,0.93,
Kepler-1340,b,,2016,,0.138,,0.66502692,,1421.00,,1.42,
Kepler-1341,b,,2016,,0.267,,132.99683220,,466.00,,0.72,
Kepler-1342,b,,2016,,0.148,,2.21571036,,941.00,,0.90,
Kepler-1344,b,,2016,,0.164,,4.76830490,,851.00,,1.13,
Kepler-1345,b,,2016,,0.211,,44.61695570,,1164.00,,1.55,
Kepler-1346,b,,2016,,0.141,,3.40165668,,1123.00,,1.21,
Kepler-1347,b,,2016,,0.092,,14.00947528,,321.00,,0.79,
Kepler-1349,b,,2016,,0.062,,2.12823928,,260.00,,1.28,
Kepler-1350,b,,2016,,0.225,,4.49686040,,350.00,,0.53,
Kepler-1350,c,,2016,,0.154,,1.76678906,,350.00,,0.53,
Wolf 1061,b,,2015,,,0.035509,4.88760000,1.560,4.29,-2.104,,M3/3.5 V
Wolf 1061,c,,2015,,,0.084270,17.86700000,1.560,4.29,-2.104,,M3/3.5 V
Wolf 1061,d,,2015,,,0.203900,67.27000000,1.560,4.29,-2.104,,M3/3.5 V
KELT-14,b,0.32200,2016,1.28400,1.743,0.030050,1.71005660,0.780,266.00,,1.52,G4
KELT-15,b,0.36000,2016,0.91000,1.443,0.046130,3.32944100,0.556,291.00,0.412,1.48,
Kepler-1352,b,,2016,,0.079,,1.87788275,,637.00,,1.16,
Kepler-1353,b,,2016,,0.161,,24.75439660,,596.00,,0.72,
Kepler-1354,b,,2016,,0.265,,76.61337700,,1057.00,,1.24,
Kepler-1355,b,,2016,,0.130,,1.28958811,,963.00,,0.83,
Kepler-1356,b,,2016,,0.136,,0.63400294,,881.00,,0.78,
Kepler-1357,b,,2016,,0.114,,3.00913240,,1026.00,,0.90,
Kepler-1358,b,,2016,,0.100,,7.06317341,,558.00,,0.79,
Kepler-1359,b,,2016,,0.252,,59.49709520,,669.00,,0.72,
Kepler-1360,b,,2016,,0.303,,40.52864130,,1405.00,,1.83,
Kepler-1361,b,,2016,,0.077,,3.57554956,,404.00,,0.79,
Kepler-1362,b,,2016,,0.232,,136.20562600,,767.00,,0.74,
Kepler-1241,b,,2016,,0.235,,18.55257010,,936.00,,0.80,
Kepler-1242,b,,2016,,0.202,,13.62798432,,682.00,,0.74,
Kepler-1244,b,,2016,,0.120,,3.70428172,,764.00,,1.77,
Kepler-1245,b,,2016,,0.128,,4.35409304,,861.00,,0.83,
Kepler-1245,c,,2016,,0.128,,2.93658468,,861.00,,0.83,
Kepler-1246,b,,2016,,0.121,,11.32271513,,435.00,,0.69,
Kepler-1248,b,,2016,,0.105,,7.46725407,,540.00,,1.21,
Kepler-1249,b,,2016,,0.212,,24.33471270,,1674.00,,1.28,
Kepler-1250,b,,2016,,0.171,,2.60754383,,1371.00,,0.98,
Kepler-1252,b,,2016,,0.149,,15.05403290,,828.00,,1.09,
Kepler-1253,b,,2016,,0.119,,68.88619150,,390.00,,1.10,
Kepler-1254,b,,2016,,0.138,,9.99113313,,676.00,,0.75,
Kepler-1254,c,,2016,,0.116,,3.60084276,,676.00,,0.75,
Kepler-1255,b,,2016,,0.207,,36.29193360,,1344.00,,1.12,
Kepler-1256,b,,2016,,0.133,,12.41277540,,862.00,,1.36,
Kepler-1257,b,,2016,,0.136,,2.66831376,,1081.00,,0.87,
Kepler-1259,b,,2016,,0.128,,0.66308526,,704.00,,0.77,
Kepler-1260,b,,2016,,0.158,,19.11877530,,1041.00,,1.08,
Kepler-1261,b,,2016,,0.202,,48.43089910,,795.00,,0.77,
Kepler-1262,b,,2016,,0.162,,8.67900242,,1153.00,,0.98,
Kepler-1264,b,,2016,,0.105,,0.96852602,,814.00,,0.98,
Kepler-1265,b,,2016,,0.120,,6.49441289,,581.00,,0.69,
Kepler-1266,b,,2016,,0.230,,28.47474800,,901.00,,0.76,
Kepler-1267,b,,2016,,0.269,,13.03139450,,1628.00,,1.20,
Kepler-436,c,,2016,,0.208,,16.79713874,,618.00,-0.701,0.70,
Kepler-1269,b,,2016,,0.145,,37.33315360,,710.00,,1.15,
Kepler-1270,b,,2016,,0.296,,6.03356196,,1204.00,,3.38,
Kepler-1271,b,,2016,,0.132,,3.02559550,,885.00,,1.23,
Kepler-1273,b,,2016,,0.222,,28.62565300,,1355.00,,0.91,
Kepler-186,d,,2014,,0.125,0.078100,13.34299600,,172.00,-1.260,0.52,M1
Kepler-186,e,,2014,,0.113,0.110000,22.40770400,,172.00,-1.260,0.52,M1
Kepler-187,b,,2014,,0.126,0.059000,4.93886400,,,,1.29,
Kepler-187,c,,2014,,0.238,0.099000,10.64026300,,,,1.29,
Kepler-188,b,,2014,,0.150,0.032000,2.06189700,,,,1.14,
Kepler-189,b,,2014,,0.108,0.088000,10.39993100,,,,0.75,
Kepler-189,c,,2014,,0.212,0.137000,20.13486600,,,,0.75,
Kepler-190,b,,2014,,0.139,0.030000,2.01999900,,,,0.80,
Kepler-190,c,,2014,,0.130,0.045000,3.76302400,,,,0.80,
Kepler-191,c,,2014,,0.166,0.128000,17.73850600,,,,0.79,
Kepler-192,b,,2014,,0.244,0.090000,9.92674600,,,,1.01,
Kepler-192,c,,2014,,0.249,0.150000,21.22340000,,,,1.01,
Kepler-193,c,,2014,,0.245,0.286000,50.69749400,,,,1.15,
Kepler-194,b,,2014,,0.135,0.032000,2.09228100,,,,1.02,
Kepler-194,c,,2014,,0.231,0.131000,17.30803200,,,,1.02,
Kepler-195,b,,2014,,0.181,0.077000,8.30787200,,,,0.78,
Kepler-195,c,,2014,,0.138,0.197000,34.09686300,,,,0.78,
Kepler-196,b,,2014,,0.170,0.138000,20.73988600,,,,0.78,
Kepler-197,b,,2014,,0.091,0.060000,5.59930800,,,,1.12,
Kepler-197,c,,2014,,0.110,0.090000,10.34969500,,,,1.12,
Kepler-197,d,,2014,,0.109,0.119000,15.67756300,,,,1.12,
Kepler-197,e,,2014,,0.081,0.164000,25.20971500,,,,1.12,
Kepler-198,c,,2014,,0.220,0.259000,49.56741600,,,,0.94,
Kepler-199,b,,2014,,0.277,0.158000,23.63760400,,,,0.97,
Kepler-199,c,,2014,,0.290,0.316000,67.09340800,,,,0.97,
Kepler-200,c,,2014,,0.142,0.090000,10.22215700,,,,0.94,
Kepler-37,b,,2013,0.03146,0.029,,13.36750000,,66.00,,0.77,
Kepler-37,c,,2013,0.03776,0.067,,21.30200000,,66.00,,0.77,
Kepler-37,d,,2013,0.03839,0.173,,39.79220000,,66.00,,0.77,
Kepler-38,b,,2012,0.38400,0.384,0.463200,105.59900000,,600.00,,1.75,G4 V
Kepler-39,b,13.00000,2011,20.10000,1.240,0.164000,21.08721000,,1200.00,,1.40,F7 V
Kepler-41,b,0.33000,2011,0.56000,1.290,0.031010,1.85555820,,770.00,,1.29,G2 V
Kepler-42,b,,2011,,0.070,0.011600,1.21376720,,38.70,-2.620,0.17,M
Kepler-42,c,,2011,,0.065,0.006000,0.45328509,,38.70,-2.620,0.17,M
Kepler-42,d,,2011,,0.051,0.015400,1.86516900,,38.70,-2.620,0.17,M
Kepler-44,b,0.93000,2011,1.00000,1.090,0.044600,3.24672930,,2250.00,,1.35,G2 IV
Kepler-45,b,0.80000,2011,0.50500,0.960,0.030000,2.45523900,,333.00,,0.55,M
Kepler-46,b,14.00000,2012,6.00000,0.808,0.196800,33.60134000,,855.00,-0.255,0.79,
Kepler-46,d,,2014,,0.146,0.067000,6.76658900,,855.00,-0.255,0.79,
Kepler-47,b,,2012,2.00000,0.270,0.296200,49.53200000,,1500.00,-0.076,0.96,
Kepler-47,c,,2012,28.00000,0.411,0.991000,303.13700000,,1500.00,-0.076,0.96,
Kepler-48,c,4.01000,2012,0.04597,0.242,,9.67395000,,,,0.89,
Kepler-48,d,5.08000,2014,0.02500,0.182,,42.89610000,,,,0.89,
Kepler-48,e,,2014,2.06700,,,982.00000000,,,,0.89,
Kepler-49,b,,2012,0.98000,0.243,,7.20379450,,,,0.56,
Kepler-49,d,,2014,,0.143,0.031000,2.57654900,,,,0.56,
Kepler-49,e,,2014,,0.139,0.116000,18.59610800,,,,0.56,
Kepler-50,b,,2012,,0.153,0.077000,7.81254000,,,,1.58,
Kepler-51,b,0.03000,2012,0.00700,0.633,0.251400,45.15400000,,,,0.94,
Kepler-51,c,0.03000,2012,0.01300,0.803,0.384000,85.31200000,,,,0.94,
Kepler-51,d,0.04600,2014,0.02400,0.865,0.509000,130.19400000,,,,0.94,
