pl_hostname,pl_letter,pl_dens,pl_disc,pl_massj,pl_radj,pl_orbsmax,pl_orbper,st_bmvj,st_dist,st_lum,st_rad,st_spstr
NGC 2682 Sand 364,b,,2014,,,0.530000,121.71000000,1.634,837.03,,39.59,K3 III
OGLE-2003-BLG-235L,b,,2004,2.60000,,4.300000,,,5800.00,,,K V
OGLE-2005-BLG-071L,b,,2005,3.80000,,3.600000,,,3200.00,,,
OGLE-2005-BLG-169L,b,,2006,0.04436,,3.500000,,,4100.00,,,K5
OGLE-2005-BLG-390L,b,,2005,0.01700,,2.600000,3285.00000000,,6600.00,,,
OGLE-2006-BLG-109L,b,,2008,0.73000,,2.300000,1788.50000000,,1510.00,,,
OGLE-2006-BLG-109L,c,,2008,0.27000,,4.500000,4927.50000000,,1510.00,,,
OGLE-2007-BLG-368L,b,,2009,0.06000,,3.300000,,,5900.00,,,
OGLE-2008-BLG-092L,b,,2014,0.18000,,18.000000,,,8100.00,,,
OGLE-2008-BLG-355L,b,,2014,4.60000,,1.700000,,,6800.00,,,
OGLE-2011-BLG-0251L,b,,2012,0.53000,,2.720000,,,2570.00,,,M
OGLE-2011-BLG-0265L,b,,2015,0.88000,,1.890000,,,4380.00,,,
OGLE-2012-BLG-0026L,b,,2012,0.14500,,4.000000,,,4019.00,,,G5 V
OGLE-2012-BLG-0026L,c,,2012,0.86000,,4.800000,,,4019.00,,,G5 V
OGLE-2012-BLG-0358L,b,,2013,1.85000,,0.870000,,,1760.00,,,
OGLE-2012-BLG-0406L,b,,2013,2.73000,,3.450000,,,4970.00,,,
OGLE-2013-BLG-0102L,b,,2014,12.56900,,0.800000,,,3040.00,,,
Kepler-1546,b,,2016,,0.279,,19.59749710,,994.00,,0.93,
Kepler-1547,b,,2016,,0.080,,0.69297968,,665.00,,1.18,
Kepler-1548,b,,2016,,0.236,,124.82867900,,1150.00,,0.97,
Kepler-1549,b,,2016,,0.229,,214.88654500,,792.00,,0.84,
Kepler-1550,b,,2016,,0.269,,225.58280900,,1202.00,,1.11,
Kepler-1551,b,,2016,,0.237,,24.49736980,,1560.00,,1.22,
Kepler-1552,b,,2016,,0.220,,184.77185300,,618.00,,0.78,
Kepler-1553,b,,2016,,0.103,,4.24261881,,719.00,,0.81,
Kepler-1554,b,,2016,,0.259,,198.08877400,,982.00,,0.81,
Kepler-1555,b,,2016,,0.144,,8.10501635,,1382.00,,1.06,
Kepler-1556,b,,2016,,0.175,,8.82713457,,1060.00,,0.95,
Kepler-1557,b,,2016,,0.136,,3.74032496,,1532.00,,1.17,
Kepler-1558,b,,2016,,0.061,,3.50470358,,343.00,,0.79,
Kepler-1559,b,,2016,,0.064,,0.97191543,,580.00,,0.82,
Kepler-1560,b,,2016,,0.079,,3.03195744,,529.00,,1.02,
Kepler-1561,b,,2016,,0.097,,1.00520701,,993.00,,1.11,
Kepler-1562,b,,2016,,0.317,,64.27377520,,1315.00,,1.05,
Kepler-1563,b,,2016,,0.067,,3.43276598,,547.00,,0.99,
Kepler-1564,b,,2016,,0.131,,18.05403810,,872.00,,0.90,
Kepler-772,b,,2016,,0.162,,12.99207337,,689.00,,1.11,
Kepler-773,b,,2016,,0.128,,3.74910006,,528.00,,1.01,
Kepler-774,b,,2016,,0.283,,11.08957230,,1190.00,,2.42,
Kepler-775,b,,2016,,0.106,,0.97486893,,400.00,,0.84,
Kepler-776,b,,2016,,0.114,,4.89718784,,727.00,,0.78,
Kepler-777,b,,2016,,0.131,,5.72812599,,383.00,,0.56,
Kepler-778,b,,2016,,0.150,,3.75574426,,899.00,,0.77,
Kepler-779,b,,2016,,0.082,,7.09714223,,224.00,,0.44,
Kepler-780,b,,2016,,0.079,,0.67737516,,520.00,,1.02,
Kepler-271,d,,2016,,0.059,,5.24972541,,418.00,,0.87,
Kepler-781,b,,2016,,0.258,,13.21407320,,1036.00,,0.78,
Kepler-782,b,,2016,,0.286,,158.68533080,,412.00,,1.01,
Kepler-783,b,,2016,,0.070,,4.29264638,,544.00,,0.89,
Kepler-784,b,,2016,,0.141,,31.59226460,,604.00,,1.32,
Kepler-785,b,,2016,,1.162,,1.97376093,,666.00,,0.71,
Kepler-786,b,,2016,,0.217,,53.52934870,,512.00,,0.74,
Kepler-787,b,,2016,,0.114,,0.92831050,,468.00,,0.62,
Kepler-788,b,,2016,,0.227,,8.39846269,,1649.00,,1.23,
Kepler-325,d,,2014,,0.249,0.220000,38.71518500,,843.12,,1.00,
Kepler-326,b,,2014,,0.136,0.032000,2.24832900,,494.30,,0.80,
Kepler-326,c,,2014,,0.125,0.051000,4.58035800,,494.30,,0.80,
Kepler-326,d,,2014,,0.108,0.066000,6.76688800,,494.30,,0.80,
Kepler-327,b,,2014,,0.099,0.029000,2.54957500,,243.68,,0.49,
Kepler-327,c,,2014,,0.092,0.047000,5.21233300,,243.68,,0.49,
Kepler-327,d,,2014,,0.154,0.090000,13.96945700,,243.68,,0.49,
Kepler-328,b,,2013,0.09000,0.205,,34.92100000,,2354.42,,1.00,
Kepler-328,c,,2013,0.12400,0.482,,71.31200000,,2354.42,,1.00,
Kepler-329,b,,2014,,0.125,0.061000,7.41639700,,445.20,,0.52,
Kepler-329,c,,2014,,0.172,0.113000,18.68473700,,445.20,,0.52,
Kepler-330,b,,2014,,0.120,0.075000,8.25978000,,732.46,,0.72,
Kepler-330,c,,2014,,0.174,0.116000,15.95538700,,732.46,,0.72,
Kepler-331,b,,2014,,0.162,0.065000,8.45749600,,589.63,,0.49,
Kepler-331,c,,2014,,0.164,0.105000,17.28111000,,589.63,,0.49,
Kepler-331,d,,2014,,0.146,0.159000,32.13432800,,589.63,,0.49,
Kepler-332,b,,2014,,0.104,0.070000,7.62632400,,347.65,,0.72,
Kepler-332,c,,2014,,0.097,0.114000,15.99562200,,347.65,,0.72,
OGLE-2013-BLG-0341L B,b,,2014,0.00730,,0.883000,,,1161.00,,,
OGLE-2014-BLG-0124L,b,,2015,0.51000,,3.110000,,,4100.00,,,
OGLE2-TR-L9,b,,2008,4.50000,1.610,0.030800,2.48553350,,1704.36,,1.53,
OGLE-TR-10,b,0.40000,2004,0.62000,1.250,0.043400,3.10127800,,1386.23,0.188,1.17,G2 V
OGLE-TR-056,b,0.68000,2002,1.39000,1.363,0.023830,1.21191890,,282.84,0.350,,F8 V
OGLE-TR-111,b,,2004,,1.019,0.047300,4.01444630,,1096.98,-0.397,0.83,K2 V
OGLE-TR-113,b,1.20000,2004,1.26000,1.093,0.022890,1.43247520,,600.00,-0.529,0.77,K4 V
OGLE-TR-132,b,0.85000,2004,1.18000,1.200,0.030350,1.68986800,,2500.00,0.371,1.32,F5 V
OGLE-TR-182,b,,2007,1.01000,1.130,0.051000,3.97910000,,2669.56,,1.14,
OGLE-TR-211,b,,2007,1.03000,1.360,0.051000,3.67724000,,1574.54,,1.64,
Oph 11,b,,2006,14.00000,,243.000000,7300000.00000000,,125.00,-2.770,,M9
POTS-1,b,,2013,2.31000,0.941,0.037340,3.16062960,,1200.00,,0.59,K5 V
Pr0201,b,,2012,,,0.060000,4.42640000,0.664,181.54,,1.15,
Pr0211,b,,2012,,,0.031760,2.14610000,0.917,183.68,,0.83,
PSR B1257+12,b,,1994,0.00006,,0.190000,25.26200000,,600.00,,,
PSR B1257+12,c,,1992,0.01353,,0.360000,66.54190000,,600.00,,,
PSR B1257+12,d,,1992,0.01227,,0.460000,98.21140000,,600.00,,,
Kepler-1565,b,,2016,,0.106,,1.53818844,,657.00,,0.73,
Kepler-1566,b,,2016,,0.070,,0.53991524,,511.00,,0.81,
Kepler-1567,b,,2016,,0.244,,153.97957800,,1226.00,,0.93,
Kepler-1568,b,,2016,,0.116,,20.92539200,,883.00,,1.19,
Kepler-1569,b,,2016,,0.150,,5.79180156,,1050.00,,1.40,
Kepler-1570,b,,2016,,0.095,,26.54895500,,463.00,,0.89,
Kepler-1571,b,,2016,,0.136,,3.38555488,,802.00,,1.39,
Kepler-1572,b,,2016,,0.084,,5.49548621,,600.00,,0.95,
Kepler-1573,b,,2016,,0.107,,2.61575540,,1180.00,,1.00,
Kepler-1574,b,,2016,,0.115,,6.94243340,,1275.00,,1.08,
Kepler-1575,b,,2016,,0.117,,2.55314213,,1170.00,,0.92,
Kepler-1576,b,,2016,,0.093,,6.98471973,,539.00,,1.06,
Kepler-1577,b,,2016,,0.101,,6.30560247,,543.00,,0.74,
Kepler-1578,b,,2016,,0.093,,1.45088691,,1016.00,,0.86,
Kepler-1579,b,,2016,,0.075,,0.84990789,,466.00,,0.70,
Kepler-1580,b,,2016,,0.188,,56.64492790,,872.00,,2.15,
Kepler-1581,b,,2016,,0.071,,6.28385491,,443.00,,1.23,
Kepler-1582,b,,2016,,0.133,,4.83817712,,112.00,,0.30,
Kepler-789,b,,2016,,0.189,,8.63847725,,915.00,,1.02,
Kepler-790,b,,2016,,0.194,,13.73469807,,727.00,,0.80,
Kepler-791,b,,2016,,0.272,,14.55397590,,1447.00,,1.47,
Kepler-792,b,,2016,,0.175,,11.30119217,,1205.00,,1.12,
Kepler-793,b,,2016,,0.122,,4.24153639,,794.00,,0.97,
Kepler-794,b,,2016,,0.188,,11.13125132,,763.00,,1.38,
Kepler-795,b,,2016,,0.150,,29.61934210,,458.00,,0.96,
Kepler-796,b,,2016,,0.116,,6.40087618,,377.00,,1.09,
Kepler-797,b,,2016,,0.194,,27.07237711,,752.00,,0.95,
Kepler-798,b,,2016,,0.213,,13.71933369,,1085.00,,1.29,
Kepler-799,b,,2016,,0.614,,133.46052350,,1029.00,,0.93,
Kepler-800,b,,2016,,0.254,,14.13176026,,1049.00,,0.82,
Kepler-801,b,,2016,,0.178,,11.41928253,,419.00,,0.63,
Kepler-802,b,,2016,,0.316,,40.05874730,,828.00,,0.90,
Kepler-803,b,,2016,,0.338,,50.28638192,,615.00,,1.12,
Kepler-804,b,,2016,,0.173,,14.37457351,,648.00,,1.05,
Kepler-804,c,,2016,,0.102,,9.65185017,,648.00,,1.05,
Kepler-805,b,,2016,,0.258,,30.86389310,,657.00,,1.65,
Kepler-332,d,,2014,,0.105,0.189000,34.21154000,,347.65,,0.72,
Kepler-333,b,,2014,,0.118,0.087000,12.55115800,,327.47,,0.53,
Kepler-333,c,,2014,,0.099,0.135000,24.08821000,,327.47,,0.53,
Kepler-334,b,,2014,,0.100,0.061000,5.47031900,,431.86,,1.07,
Kepler-334,c,,2014,,0.128,0.107000,12.75800500,,431.86,,1.07,
Kepler-334,d,,2014,,0.126,0.168000,25.09849000,,431.86,,1.07,
Kepler-335,b,,2014,,0.302,0.075000,6.56233100,,1327.48,,1.85,
Kepler-335,c,,2014,,0.274,0.356000,67.84446900,,1327.48,,1.85,
Kepler-336,b,,2014,,0.091,0.033000,2.02482300,,2331.54,,1.30,
Kepler-336,c,,2014,,0.187,0.092000,9.60000100,,2331.54,,1.30,
Kepler-336,d,,2014,,0.211,0.154000,20.67877200,,2331.54,,1.30,
Kepler-337,b,,2014,,0.137,0.045000,3.29278100,,691.41,,1.76,
Kepler-337,c,,2014,,0.183,0.093000,9.69320100,,691.41,,1.76,
Kepler-338,b,,2014,,0.218,0.117000,13.72697600,,561.69,,1.74,
Kepler-338,c,,2014,,0.209,0.172000,24.31085600,,561.69,,1.74,
Kepler-338,d,,2014,,0.268,0.257000,44.43101400,,561.69,,1.74,
Kepler-338,e,,2014,0.02700,0.139,,9.34100000,,561.69,,1.74,
PSR B1620-26,b,,2003,2.50000,,23.000000,,,,,,
PSR J1719-1438,b,23.00000,2011,1.20000,,0.004400,0.09070629,,1200.00,,0.04,
Qatar-1,b,1.07600,2010,1.29400,1.143,0.023320,1.42002420,0.900,186.61,-0.438,0.80,
Qatar-2,b,1.57300,2011,2.49400,1.254,0.021530,1.33711647,1.165,182.32,,0.78,
ROXs 42 B,b,,2013,9.00000,,157.000000,,,135.00,,,M0
ROXs 12,b,,2013,16.00000,,210.000000,,1.835,137.19,,,M0
SR 12 AB,c,,2010,13.00000,,,,1.603,112.32,,,
SWEEPS-4,b,,2006,3.80000,0.810,0.055000,4.20000000,,8500.00,,1.18,
SWEEPS-11,b,,2006,9.70000,1.130,0.030000,1.79600000,,8500.00,,1.45,
TrES-1,b,,2004,0.84000,1.130,,3.03007000,0.780,160.39,,0.85,K0 V
TrES-3,b,0.99400,2007,1.91000,1.336,0.022820,1.30618581,0.712,228.00,-0.204,0.83,G4 V
TrES-4,b,,2007,0.78000,1.610,,3.55395000,0.520,523.70,,1.66,F8 V
TrES-5,b,1.31000,2011,1.79000,1.194,0.024590,1.48224686,,364.10,,0.87,
TYC 1422-614-1,b,,2014,,,0.690000,198.40000000,0.950,759.00,1.350,6.85,
TYC 1422-614-1,c,,2014,,,1.370000,559.30000000,0.950,759.00,1.350,6.85,
USco CTIO 108,b,,2008,14.00000,,670.000000,,,144.29,-1.950,,M7
V0391 Peg,b,,2007,,,1.700000,1170.00000000,,1400.00,,0.23,sdBV
VHS J125601.92-125723.9,b,,2015,11.20000,,102.000000,,,12.70,-3.140,,M7.5
Kepler-1583,b,,2016,,0.054,,9.32807355,,357.00,,0.91,
Kepler-1584,b,,2016,,0.144,,13.39970990,,1325.00,,1.13,
Kepler-1585,b,,2016,,0.160,,3.58274630,,1269.00,,0.91,
Kepler-1586,b,,2016,,0.136,,15.60492120,,864.00,,1.75,
Kepler-1587,b,,2016,,0.119,,9.40604670,,907.00,,1.22,
Kepler-1588,b,,2016,,0.068,,7.84931739,,658.00,,0.99,
Kepler-1589,b,,2016,,0.097,,0.99166527,,1418.00,,1.25,
Kepler-1590,b,,2016,,0.102,,7.61760804,,900.00,,1.16,
Kepler-1591,b,,2016,,0.113,,8.18504949,,1090.00,,1.16,
Kepler-1592,b,,2016,,0.137,,3.05710069,,1349.00,,1.28,
Kepler-1593,b,,2016,,0.283,,174.50983500,,755.00,,0.77,
Kepler-1594,b,,2016,,0.095,,2.71603809,,1100.00,,1.08,
Kepler-1595,b,,2016,,0.110,,4.56380468,,841.00,,0.80,
Kepler-1596,b,,2016,,0.170,,66.37337900,,1166.00,,0.92,
Kepler-1597,b,,2016,,0.095,,2.94654179,,1255.00,,1.39,
Kepler-1598,b,,2016,,0.085,,4.34195123,,734.00,,1.09,
Kepler-1599,b,,2016,,0.145,,122.36355300,,1004.00,,0.99,
Kepler-1600,b,,2016,,0.279,,386.37054800,,992.00,,0.82,
Kepler-1601,b,,2016,,0.073,,2.20921951,,660.00,,1.07,
Kepler-806,b,,2016,,0.102,,8.09219642,,260.00,,1.16,
Kepler-807,b,,2016,,0.930,,117.93108781,,1312.00,,1.06,
Kepler-808,b,,2016,,0.130,,0.63133235,,321.00,,0.71,
Kepler-809,b,,2016,,0.269,,55.63934000,,933.00,,0.98,
Kepler-810,b,,2016,,0.172,,4.59725385,,1554.00,,1.04,
Kepler-811,b,,2016,,0.241,,23.58447697,,847.00,,1.24,
Kepler-812,b,,2016,,0.317,,10.11716531,,1482.00,,1.71,
Kepler-813,b,,2016,,0.191,,19.12947337,,840.00,,0.93,
Kepler-814,b,,2016,,0.189,,6.14698510,,1327.00,,1.22,
Kepler-815,b,,2016,,0.367,,8.57503552,,1199.00,,3.42,
Kepler-816,b,,2016,,0.914,,10.50682565,,1059.00,,0.85,
Kepler-817,b,,2016,,0.806,,3.99010623,,1401.00,,1.03,
HIP 65891,b,,2015,,,2.810000,1084.50000000,1.000,136.05,1.650,8.93,K0 III
HIP 107773,b,,2015,,,0.720000,144.30000000,1.020,103.63,1.870,11.60,K1 III
KELT-7,b,,2015,1.39000,1.600,,2.73477000,0.430,137.21,,1.81,F
Kepler-453,b,,2015,0.05034,0.553,0.790300,240.50300000,,448.58,,0.83,
WASP-74,b,,2015,0.72000,1.360,,2.13775000,,149.85,,1.42,F9
WASP-83,b,0.35000,2015,0.30000,1.040,0.059000,4.97125200,,300.00,,1.05,G8
Kepler-339,b,,2014,,0.127,0.055000,4.97765600,,627.67,,0.80,
Kepler-339,c,,2014,,0.103,0.069000,6.98805500,,627.67,,0.80,
Kepler-339,d,,2014,,0.104,0.091000,10.55834500,,627.67,,0.80,
Kepler-340,b,,2014,,0.226,0.134000,14.84438700,,827.41,,1.85,
Kepler-340,c,,2014,,0.301,0.178000,22.82466900,,827.41,,1.85,
Kepler-341,b,,2014,,0.105,0.060000,5.19552800,,1079.46,,1.02,
Kepler-341,c,,2014,,0.152,0.080000,8.01041000,,1079.46,,1.02,
Kepler-341,d,,2014,,0.165,0.182000,27.66631300,,1079.46,,1.02,
Kepler-341,e,,2014,,0.178,0.242000,42.47326900,,1079.46,,1.02,
Kepler-342,b,,2014,,0.201,0.128000,15.17031800,,799.59,,1.47,
Kepler-342,c,,2014,,0.175,0.185000,26.23413800,,799.59,,1.47,
Kepler-342,d,,2014,,0.222,0.242000,39.45935700,,799.59,,1.47,
Kepler-343,b,,2014,,0.215,0.088000,8.96855000,,952.34,,1.43,
Kepler-343,c,,2014,,0.180,0.167000,23.22182000,,952.34,,1.43,
Kepler-344,b,,2014,,0.233,0.153000,21.96394500,,1032.08,,0.98,
Kepler-344,c,,2014,,0.263,0.488000,125.59680900,,1032.08,,0.98,
Kepler-345,b,,2014,,0.066,0.066000,7.41556300,,362.46,,0.62,
WASP-1,b,0.34800,2007,0.85400,1.483,0.038890,2.51994540,0.928,397.29,0.441,1.47,F7 V
WASP-2,b,0.91400,2007,0.93100,1.081,0.031440,2.15217500,0.860,153.89,-0.313,0.87,K1 V
WASP-3,b,,2007,2.43000,1.420,,1.84683000,,232.70,,1.44,
WASP-4,b,,2007,1.18600,1.321,0.022600,1.33823147,0.730,269.21,,0.89,G7 V
WASP-5,b,1.64000,2008,1.58000,1.087,0.026700,1.62842790,0.660,311.88,,1.03,G4 V
WASP-6,b,,2009,0.37000,1.030,,3.36101000,,198.23,,0.73,
WASP-7,b,0.55000,2008,0.96000,1.330,0.061700,4.95464160,,163.05,,1.43,
WASP-8,b,,2010,2.54000,1.130,,8.15872000,,90.19,,1.03,G8 V
WASP-8,c,,2013,,,5.280000,4323.00000000,,90.19,,1.03,G8 V
WASP-10,b,4.14000,2008,3.15000,1.080,0.037810,3.09276160,,141.57,,0.70,K5 V
WASP-11,b,,2008,0.79000,1.110,,3.72247000,,125.12,,0.89,K3 V
WASP-12,b,0.26700,2008,1.46500,1.937,0.023200,1.09142000,,432.48,,1.66,
WASP-13,b,,2009,0.36000,1.220,,4.35301000,,228.99,,1.37,
WASP-14,b,,2008,8.84000,1.380,,2.24375000,,162.75,,1.40,
WASP-15,b,,2009,0.54000,1.410,,3.75210000,0.480,284.35,,1.48,F7
WASP-16,b,,2009,1.24000,1.220,,3.11860000,,195.20,,1.14,
WASP-17,b,,2009,0.78000,1.870,,3.73543000,0.380,410.41,,1.49,F4
WASP-18,b,,2009,10.42954,,0.020000,0.94124000,0.450,123.92,,1.23,F6 IV/V
Kepler-1602,b,,2016,,0.120,,11.17931605,,815.00,,1.36,
Kepler-1603,b,,2016,,0.115,,2.27163926,,1751.00,,1.31,
Kepler-1604,b,,2016,,0.126,,0.68368426,,562.00,,0.76,
Kepler-1605,b,,2016,,0.096,,85.75654950,,224.00,,0.82,
Kepler-1606,b,,2016,,0.185,,196.43522400,,880.00,,0.86,
Kepler-1607,b,,2016,,0.082,,13.64736760,,735.00,,1.21,
Kepler-1608,b,,2016,,0.154,,16.47356860,,832.00,,0.72,
Kepler-1609,b,,2016,,0.198,,114.34219000,,1483.00,,1.27,
Kepler-1610,b,,2016,,0.144,,8.70181574,,1063.00,,0.87,
Kepler-1611,b,,2016,,0.072,,5.17624290,,686.00,,0.93,
Kepler-1612,b,,2016,,0.092,,3.91795101,,837.00,,0.94,
Kepler-1613,b,,2016,,0.186,,1.51842990,,855.00,,1.12,
Kepler-1614,b,,2016,,0.133,,3.94661410,,982.00,,0.76,
Kepler-1615,b,,2016,,0.184,,47.31261920,,940.00,,1.05,
Kepler-1616,b,,2016,,0.091,,6.76284377,,862.00,,1.34,
Kepler-1617,b,,2016,,0.107,,27.47855720,,813.00,,1.22,
Kepler-1618,b,,2016,,0.112,,6.10826019,,1238.00,,1.65,
Kepler-1619,b,,2016,,0.068,,23.62259130,,520.00,,1.00,
Kepler-1620,b,,2016,,0.144,,101.95182900,,773.00,,1.23,
WASP-89,b,7.00000,2015,5.90000,1.040,0.042700,3.35642270,,293.38,,0.88,K3
OGLE-2015-BLG-0966L,b,,2016,0.06607,,2.100000,,,2500.00,,,
Kepler-237,c,,2014,,0.186,0.071000,8.10363600,,670.41,,0.72,
Kepler-238,b,,2014,,0.154,0.034000,2.09087600,,1897.73,,1.43,
Kepler-238,c,,2014,,0.213,0.069000,6.15555700,,1897.73,,1.43,
Kepler-238,d,,2014,,0.274,0.115000,13.23354900,,1897.73,,1.43,
Kepler-238,e,,2013,0.53400,0.500,,23.65400000,,1897.73,,1.43,
Kepler-238,f,,2013,0.04200,0.178,,50.44700000,,1897.73,,1.43,
Kepler-239,b,,2014,,0.208,0.095000,11.76305100,,660.07,,0.76,
Kepler-239,c,,2014,,0.224,0.268000,56.22809800,,660.07,,0.76,
Kepler-240,b,,2014,,0.122,0.048000,4.14449500,,762.74,,0.74,
Kepler-240,c,,2014,,0.196,0.074000,7.95352800,,762.74,,0.74,
Kepler-241,b,,2014,,0.208,0.094000,12.71809200,,609.86,,0.67,
Kepler-241,c,,2014,,0.229,0.189000,36.06597800,,609.86,,0.67,
Kepler-242,b,,2014,,0.233,0.075000,8.20395000,,610.60,,0.85,
Kepler-242,c,,2014,,0.178,0.109000,14.49648100,,610.60,,0.85,
Kepler-243,b,,2014,,0.219,0.062000,5.71544200,,707.94,,0.84,
K2-247,b,,2018,,0.189,0.030400,2.25021000,1.256,260.20,,0.69,
K2-247,c,,2018,,0.195,0.061500,6.49424000,1.256,260.20,,0.69,
K2-224,c,,2018,,0.215,0.088600,10.09489000,0.675,277.70,,0.84,
K2-248,b,,2018,,0.229,0.069900,7.17256000,0.832,410.50,,0.92,
K2-249,b,,2018,,0.249,0.115100,12.40900000,0.304,528.30,,1.57,
K2-250,b,,2018,,0.218,0.045900,4.01457000,0.929,417.60,,0.81,
K2-251,b,,2018,,0.210,0.069400,9.30075000,1.552,147.70,,0.49,
K2-252,b,,2018,,0.155,0.104100,13.81513000,0.956,229.90,,0.82,
K2-253,b,,2018,,1.130,0.050600,4.00167000,0.938,901.80,,1.10,
K2-254,b,,2018,,0.145,0.044800,4.09639000,1.203,229.40,,0.67,
K2-254,c,,2018,,0.195,0.092300,12.11839000,1.203,229.40,,0.67,
K2-255,b,,2018,,0.259,0.027400,1.96417000,1.197,192.40,,0.69,
K2-256,b,,2018,,0.235,0.057800,5.52011000,0.762,580.50,,0.78,
K2-257,b,,2018,,0.074,0.021600,1.60588000,1.479,64.10,,0.50,
K2-258,b,,2018,,0.268,0.149000,19.09210000,0.598,675.20,,1.31,
K2-259,b,,2018,,0.207,0.127100,15.48043000,0.567,422.10,,1.13,
IC 4651 9122,b,,2018,,,2.038000,734.00000000,,879.38,,,
HD 26965,b,,2018,,,,42.37800000,0.820,5.04,,0.87,K0 V
Wolf 503,b,,2018,,0.181,0.057100,6.00118000,1.010,44.58,-0.644,0.69,K3.5 V
HD 4917,b,,2018,,,1.167000,400.50000000,1.039,205.45,,5.01,K0 III/IV
EPIC 212737443,b,,2019,,0.231,0.098000,13.60300000,,347.45,,0.67,K3
EPIC 212737443,c,,2019,,0.240,0.280000,65.55000000,,347.45,,0.67,K3
KMT-2017-BLG-0165L,b,,2018,0.10698,,3.450000,,,4530.00,,,
KOI-3680,b,2.46000,2018,1.93000,0.990,0.534000,141.24167100,,946.59,,0.96,
GJ 3779,b,,2018,,,0.026000,3.02320000,,13.75,-2.062,0.28,M4.0 V
GJ 1265,b,,2018,,,0.026000,3.65110000,1.701,10.26,-2.439,0.19,M4.5 V
K2-121,b,,2017,,0.669,0.052500,5.18576100,1.072,170.37,,0.68,
K2-122,b,,2017,,0.108,0.028500,2.21928200,1.400,72.19,,0.60,M0
K2-123,b,,2017,,0.246,0.164900,30.95152400,1.511,162.36,,0.59,
K2-124,b,,2017,,0.259,0.049000,6.41365100,,140.40,,0.39,
K2-126,b,,2017,,0.176,0.065600,7.38565500,1.236,103.29,,0.65,
K2-127,b,,2017,,0.747,0.041100,3.58816300,0.968,723.97,,0.66,
K2-132,b,,2017,0.49000,1.300,,9.17510000,1.037,620.41,,3.85,
K2-133,b,,2017,,0.120,0.031940,3.07133000,1.428,75.20,-1.479,0.46,M1.5 V
K2-133,c,,2017,,0.143,0.043410,4.86784000,1.428,75.20,-1.479,0.46,M1.5 V
K2-133,d,,2017,,0.179,0.074870,11.02454000,1.428,75.20,-1.479,0.46,M1.5 V
WASP-151,b,0.29000,2017,0.31000,1.130,0.055000,4.53347100,0.671,458.91,,1.14,G1
WASP-153,b,0.15000,2017,0.39000,1.550,0.048000,3.33260900,,430.00,,1.73,G0
WASP-156,b,1.30000,2017,0.12800,0.510,0.045300,3.83616900,,140.00,,0.76,K3
HD 40956,b,,2017,,,1.400000,578.60000000,1.011,116.99,1.664,8.56,K0
HD 111591,b,,2017,,,2.500000,1056.40000000,1.002,114.54,1.581,8.03,K0 III
HD 113996,b,,2017,,,1.600000,610.20000000,1.482,116.34,2.464,25.11,K5 III
OGLE-2016-BLG-1190L,b,,2017,13.38000,,2.170000,1224.00000000,,6770.00,,,
K2-181,b,,2018,,0.253,0.070600,6.89425600,0.745,364.82,,1.07,
Kepler-1656,b,2.13000,2018,0.15291,0.448,0.197000,31.57865900,,186.88,,1.10,
WASP-144,b,0.95000,2018,0.44000,0.850,0.031600,2.27831520,,358.72,,0.81,K2 V
WASP-145 A,b,1.60000,2018,0.89000,0.900,0.026100,1.76903810,,91.54,,0.68,K2 V
WASP-158,b,3.10000,2018,2.79000,1.070,0.051700,3.65633300,,532.92,,1.39,F6 V
WASP-159,b,0.28000,2018,0.55000,1.380,0.053800,3.84040100,,730.50,,2.11,F9
WASP-162,b,6.90000,2018,5.20000,1.000,0.087100,9.62468000,,313.60,,1.11,K0
WASP-168,b,0.16000,2018,0.42000,1.500,0.051900,4.15365800,,306.63,,1.12,F9 V
WASP-172,b,0.16000,2018,0.47000,1.570,0.069400,5.47743300,,546.02,,1.91,F1 V
WASP-173 A,b,2.84000,2018,3.69000,1.200,0.024800,1.38665318,,234.54,,1.11,G3
OGLE-2011-BLG-0173L,b,,2018,0.19000,,8.000000,,,6100.00,,,
KMT-2016-BLG-1820L,b,,2018,4.57000,,1.080000,,,6260.00,,,
KMT-2016-BLG-2142L,b,,2018,15.49000,,0.830000,,,7010.00,,,
MOA-2015-BLG-337L,b,,2018,0.10603,,0.240000,,,7100.00,,,
KMT-2016-BLG-1397L,b,,2018,7.00000,,5.100000,,,6600.00,,,
WASP-161,b,2.20000,2018,2.49000,1.143,0.067300,5.40604250,,346.46,0.647,1.71,
WASP-163,b,1.42000,2018,1.87000,1.202,0.026600,1.60968840,,263.29,-0.076,1.01,
WASP-170,b,1.60000,2018,1.60000,1.096,0.033700,2.34478022,,308.27,-0.114,0.94,
K2-285,b,3.07000,2018,0.03046,0.231,0.038170,3.47174500,1.115,155.65,,0.79,K2 V
K2-182,b,,2018,,0.246,0.052900,4.73683700,0.871,155.90,,0.80,
K2-183,b,,2018,,0.232,,0.46926900,0.786,331.77,,0.97,
K2-183,c,,2018,,0.256,0.093200,10.79263500,0.786,331.77,,0.97,
K2-183,d,,2018,,0.255,0.152700,22.63196400,0.786,331.77,,0.97,
K2-184,b,,2018,,0.138,0.122900,16.99573100,0.882,75.79,,0.78,
K2-185,b,,2018,,0.117,,10.61664600,0.663,270.41,,0.91,
K2-186,b,,2018,,0.283,,41.47421900,0.644,333.84,,0.98,
K2-187,b,,2018,,0.116,0.016400,0.77392000,0.790,333.51,,0.92,
